originalPath,quarantinePath,classification,sha256Before,sha256After,bytes,reason,canonicalEquivalent,movedAt,sourceDisposition
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/P4_ERD_v2.mmd,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/P4_ERD_v2.mmd,DUPLICATE_IDENTICAL,25d70ace26a2a6f04285b3a0c4acc80c0f4982b2434b833d9fdbafc68d8c3157,25d70ace26a2a6f04285b3a0c4acc80c0f4982b2434b833d9fdbafc68d8c3157,997,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_ERD_v2.mmd,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/P4_SSOT_v2_user_reviewed.md,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/P4_SSOT_v2_user_reviewed.md,DUPLICATE_IDENTICAL,cb141b26105aa72f5baea4867ed921ce4f24b9cef1f12bf1618183afd99d8263,cb141b26105aa72f5baea4867ed921ce4f24b9cef1f12bf1618183afd99d8263,27641,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_SSOT_v2_user_reviewed.md,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/P4_USER_REVIEW_DECISIONS.md,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/P4_USER_REVIEW_DECISIONS.md,DUPLICATE_IDENTICAL,78ac98ac581bd149a061a58c208d59a04722c6e78ffc6bdb57b90b04af3fe42f,78ac98ac581bd149a061a58c208d59a04722c6e78ffc6bdb57b90b04af3fe42f,1381,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_USER_REVIEW_DECISIONS.md,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/P4_data_dictionary_v2.xlsx,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/P4_data_dictionary_v2.xlsx,DUPLICATE_IDENTICAL,3a482b7a0b0b37139496f559737d73c7a82585c05cf3f2d5e521956db2d652dd,3a482b7a0b0b37139496f559737d73c7a82585c05cf3f2d5e521956db2d652dd,46879,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_data_dictionary_v2.xlsx,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/P4_pipeline_master_v2.ipynb,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/P4_pipeline_master_v2.ipynb,DUPLICATE_IDENTICAL,0548de067c28ddbf26c251618c4ba92e05c381a62cf3fd6ceb5f6960ea8a9467,0548de067c28ddbf26c251618c4ba92e05c381a62cf3fd6ceb5f6960ea8a9467,17437,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_pipeline_master_v2.ipynb,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/.env.example,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_OBSOLETE_SUPERSEDED/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/.env.example,OBSOLETE_SUPERSEDED,c071ddc543a04e56ce2cfced6f77a6bd425c62de80cecc522d87d6dd66954759,c071ddc543a04e56ce2cfced6f77a6bd425c62de80cecc522d87d6dd66954759,48,Precanonical v2/bootstrap artifact superseded by contract v2.1.2; copy-only because Agent 2 worktree is protected,,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/.gitignore,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_OBSOLETE_SUPERSEDED/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/.gitignore,OBSOLETE_SUPERSEDED,c20a2755e62c0c76e3359a372a382eefb5128dcc11ee20bdd15473695851b451,c20a2755e62c0c76e3359a372a382eefb5128dcc11ee20bdd15473695851b451,299,Precanonical v2/bootstrap artifact superseded by contract v2.1.2; copy-only because Agent 2 worktree is protected,,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/README.md,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_OBSOLETE_SUPERSEDED/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/README.md,OBSOLETE_SUPERSEDED,b2180724ec4cec6ac3d3d981c7a83cf6f82203e124ec7531443e6ed8e6c06475,b2180724ec4cec6ac3d3d981c7a83cf6f82203e124ec7531443e6ed8e6c06475,196,Precanonical v2/bootstrap artifact superseded by contract v2.1.2; copy-only because Agent 2 worktree is protected,,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/configs/queryRegistry.yaml,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/configs/queryRegistry.yaml,DUPLICATE_IDENTICAL,b111814ff4c7e47a229638e09f86aba3f38b6e9f325d53621e5ab7d257d865f7,b111814ff4c7e47a229638e09f86aba3f38b6e9f325d53621e5ab7d257d865f7,2057,Byte-identical newer committed Agent 1 copy exists; copy-only because Agent 2 worktree is protected,agent1Committed:DSJA/project_4/crawl/configs/queryRegistry.yaml,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
/home/sieg/projects-wsl/SBS_dataScience/DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/docs/architecture/BRANCH_WORKFLOW.md,/home/sieg/projects-wsl/P4_QUARANTINE_20260806/P4_DOCS_DUPLICATE_IDENTICAL/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/docs/architecture/BRANCH_WORKFLOW.md,DUPLICATE_IDENTICAL,d2353f9a3273927c8deb8dfed033deb91b14d63107dc90d145e9050a0e8de552,d2353f9a3273927c8deb8dfed033deb91b14d63107dc90d145e9050a0e8de552,1279,Byte-identical file already registered under docs archive; copy-only because Agent 2 worktree is protected,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/docs/architecture/BRANCH_WORKFLOW.md,2026-08-06T14:51:43+09:00,SOURCE_RETAINED
